,Unnamed: 0,authorid,author,date,content
1301,1497,655867288913969162,bananaabread,04/20/2023 11:30 PM,She sound dry
1302,1498,659929323418943498,_breanna_,04/20/2023 11:43 PM,as you should
1303,1499,659929323418943498,_breanna_,04/20/2023 11:43 PM,the time stamp went away 😦
1304,1500,659929323418943498,_breanna_,04/20/2023 11:46 PM,she sounds like a robot lowkey 😮
1305,1501,655867288913969162,bananaabread,04/24/2023 9:33 PM,Hi
1306,1502,659929323418943498,_breanna_,04/24/2023 9:58 PM,hewwo
1307,1503,655867288913969162,bananaabread,04/24/2023 10:04 PM,I was looking for a goofy photo to send you but somehow ended up scrolling through my Dazai pins on pinterest
1308,1504,659929323418943498,_breanna_,04/24/2023 10:05 PM,I 100% believe that
1309,1505,659929323418943498,_breanna_,04/24/2023 10:05 PM,keep being you
1310,1506,655867288913969162,bananaabread,04/24/2023 10:05 PM,LMAKAK
1311,1507,659929323418943498,_breanna_,04/24/2023 10:05 PM,your 'O' key broken or something
1312,1508,655867288913969162,bananaabread,04/24/2023 10:05 PM,NO
1313,1509,659929323418943498,_breanna_,04/24/2023 10:05 PM,sus
1314,1511,659929323418943498,_breanna_,04/27/2023 5:16 PM,WHY ARENT YOU PICKING UP MY CALLS YOU NOODLE
1315,1512,655867288913969162,bananaabread,04/27/2023 5:16 PM,IM WATCHING OSHI NO KO WITH MY FRIEND RN
1316,1513,655867288913969162,bananaabread,04/27/2023 5:16 PM,I DIDNT EVEN NOTICE
1317,1514,659929323418943498,_breanna_,04/27/2023 5:16 PM,OH OKAY
1318,1515,659929323418943498,_breanna_,04/27/2023 5:16 PM,NO WORRIES
